CCAA y provincia de destino;CCAA y provincia de origen;Periodo;Total
Madrid, Comunidad de;Madrid, Comunidad de;2024M05;0
Madrid, Comunidad de;Madrid, Comunidad de;2024M04;0
Madrid, Comunidad de;Madrid, Comunidad de;2024M03;0
Madrid, Comunidad de;Madrid, Comunidad de;2024M02;0
Madrid, Comunidad de;Madrid, Comunidad de;2024M01;0
Madrid, Comunidad de;Murcia, Región de;2024M12;0,403006
Madrid, Comunidad de;Murcia, Región de;2024M11;0,32999
Madrid, Comunidad de;Murcia, Región de;2024M10;0,368638
Madrid, Comunidad de;Murcia, Región de;2024M09;0,316489
Madrid, Comunidad de;Murcia, Región de;2024M08;0,317093
Madrid, Comunidad de;Murcia, Región de;2024M07;0,438044
Madrid, Comunidad de;Murcia, Región de;2024M06;0,322521
Madrid, Comunidad de;Murcia, Región de;2024M05;0,249313
Madrid, Comunidad de;Murcia, Región de;2024M04;0,247908
Madrid, Comunidad de;Murcia, Región de;2024M03;0,345885
Madrid, Comunidad de;Murcia, Región de;2024M02;0,221529
Madrid, Comunidad de;Murcia, Región de;2024M01;0,247195
Madrid, Comunidad de;Navarra, Comunidad Foral de;2024M12;0,137424
Madrid, Comunidad de;Navarra, Comunidad Foral de;2024M11;0,120732
Madrid, Comunidad de;Navarra, Comunidad Foral de;2024M10;0,120633
Madrid, Comunidad de;Navarra, Comunidad Foral de;2024M09;0,11047
Madrid, Comunidad de;Navarra, Comunidad Foral de;2024M08;0,10338
Madrid, Comunidad de;Navarra, Comunidad Foral de;2024M07;0,133241
Madrid, Comunidad de;Navarra, Comunidad Foral de;2024M06;0,112915
Madrid, Comunidad de;Navarra, Comunidad Foral de;2024M05;0,100718
Madrid, Comunidad de;Navarra, Comunidad Foral de;2024M04;0,100327
Madrid, Comunidad de;Navarra, Comunidad Foral de;2024M03;0,111722
Madrid, Comunidad de;Navarra, Comunidad Foral de;2024M02;0,085877
Madrid, Comunidad de;Navarra, Comunidad Foral de;2024M01;0,098453
Madrid, Comunidad de;País Vasco;2024M12;0,610222
Madrid, Comunidad de;País Vasco;2024M11;0,510637
Madrid, Comunidad de;País Vasco;2024M10;0,494351
Madrid, Comunidad de;País Vasco;2024M09;0,437594
Madrid, Comunidad de;País Vasco;2024M08;0,431425
Madrid, Comunidad de;País Vasco;2024M07;0,548534
Madrid, Comunidad de;País Vasco;2024M06;0,485427
Madrid, Comunidad de;País Vasco;2024M05;0,40104
Madrid, Comunidad de;País Vasco;2024M04;0,417014
Madrid, Comunidad de;País Vasco;2024M03;0,465687
Madrid, Comunidad de;País Vasco;2024M02;0,361361
Madrid, Comunidad de;País Vasco;2024M01;0,383756
Madrid, Comunidad de;Rioja, La;2024M12;0,086146
Madrid, Comunidad de;Rioja, La;2024M11;0,073509
Madrid, Comunidad de;Rioja, La;2024M10;0,079554
Madrid, Comunidad de;Rioja, La;2024M09;0,068466
Madrid, Comunidad de;Rioja, La;2024M08;0,056038
Madrid, Comunidad de;Rioja, La;2024M07;0,078508
Madrid, Comunidad de;Rioja, La;2024M06;0,066468
Madrid, Comunidad de;Rioja, La;2024M05;0,057578
Madrid, Comunidad de;Rioja, La;2024M04;0,06213
Madrid, Comunidad de;Rioja, La;2024M03;0,066297
Madrid, Comunidad de;Rioja, La;2024M02;0,051561
Madrid, Comunidad de;Rioja, La;2024M01;0,062065
Murcia, Región de;Andalucía;2024M12;0,247641
Murcia, Región de;Andalucía;2024M11;0,261871
Murcia, Región de;Andalucía;2024M10;0,306751
Murcia, Región de;Andalucía;2024M09;0,339536
Murcia, Región de;Andalucía;2024M08;0,395714
Murcia, Región de;Andalucía;2024M07;0,350833
Murcia, Región de;Andalucía;2024M06;0,241055
Murcia, Región de;Andalucía;2024M05;0,230585
Murcia, Región de;Andalucía;2024M04;0,199243
Murcia, Región de;Andalucía;2024M03;0,266978
Murcia, Región de;Andalucía;2024M02;0,182935
Murcia, Región de;Andalucía;2024M01;0,224384
Murcia, Región de;Aragón;2024M12;0,01694
Murcia, Región de;Aragón;2024M11;0,01749
Murcia, Región de;Aragón;2024M10;0,027485
Murcia, Región de;Aragón;2024M09;0,025844
Murcia, Región de;Aragón;2024M08;0,04315
Murcia, Región de;Aragón;2024M07;0,032506
Murcia, Región de;Aragón;2024M06;0,019399
Murcia, Región de;Aragón;2024M05;0,017285
Murcia, Región de;Aragón;2024M04;0,015576
Murcia, Región de;Aragón;2024M03;0,020146
Murcia, Región de;Aragón;2024M02;0,01391
Murcia, Región de;Aragón;2024M01;0,017018
Murcia, Región de;Asturias, Principado de;2024M12;0,006795
Murcia, Región de;Asturias, Principado de;2024M11;0,006097
Murcia, Región de;Asturias, Principado de;2024M10;0,011841
Murcia, Región de;Asturias, Principado de;2024M09;0,020284
Murcia, Región de;Asturias, Principado de;2024M08;0,031634
Murcia, Región de;Asturias, Principado de;2024M07;0,027795
Murcia, Región de;Asturias, Principado de;2024M06;0,014336
Murcia, Región de;Asturias, Principado de;2024M05;0,009416
Murcia, Región de;Asturias, Principado de;2024M04;0,006618
Murcia, Región de;Asturias, Principado de;2024M03;0,008122
Murcia, Región de;Asturias, Principado de;2024M02;0,007304
Murcia, Región de;Asturias, Principado de;2024M01;0,005156
Murcia, Región de;Balears, Illes;2024M12;0,025597
Murcia, Región de;Balears, Illes;2024M11;0,02151
Murcia, Región de;Balears, Illes;2024M10;0,023615
Murcia, Región de;Balears, Illes;2024M09;0,023872
Murcia, Región de;Balears, Illes;2024M08;0,027805
Murcia, Región de;Balears, Illes;2024M07;0,022445
Murcia, Región de;Balears, Illes;2024M06;0,015568
Murcia, Región de;Balears, Illes;2024M05;0,019102
Murcia, Región de;Balears, Illes;2024M04;0,019888
Murcia, Región de;Balears, Illes;2024M03;0,02061
Murcia, Región de;Balears, Illes;2024M02;0,013533
Murcia, Región de;Balears, Illes;2024M01;0,026515
Murcia, Región de;Canarias;2024M12;0,026221
Murcia, Región de;Canarias;2024M11;0,020978
Murcia, Región de;Canarias;2024M10;0,027849
Murcia, Región de;Canarias;2024M09;0,028572
Murcia, Región de;Canarias;2024M08;0
Murcia, Región de;Canarias;2024M07;0,027774
Murcia, Región de;Canarias;2024M06;0,022162
Murcia, Región de;Canarias;2024M05;0,019551
Murcia, Región de;Canarias;2024M04;0,019676
Murcia, Región de;Canarias;2024M03;0,025148
Murcia, Región de;Canarias;2024M02;0,019084
Murcia, Región de;Canarias;2024M01;0,022766
Murcia, Región de;Cantabria;2024M12;0,005436
Murcia, Región de;Cantabria;2024M11;0,00783
Murcia, Región de;Cantabria;2024M10;0,010743
Murcia, Región de;Cantabria;2024M09;0,011227
Murcia, Región de;Cantabria;2024M08;0,011982
Murcia, Región de;Cantabria;2024M07;0,010605
Murcia, Región de;Cantabria;2024M06;0,009704
Murcia, Región de;Cantabria;2024M05;0,006894
Murcia, Región de;Cantabria;2024M04;0,005983
Murcia, Región de;Cantabria;2024M03;0,006605
Murcia, Región de;Cantabria;2024M02;0,004331
Murcia, Región de;Cantabria;2024M01;0,006256
Murcia, Región de;Castilla - La Mancha;2024M12;0,115294
Murcia, Región de;Castilla - La Mancha;2024M11;0,096839
Murcia, Región de;Castilla - La Mancha;2024M10;0,118804
Murcia, Región de;Castilla - La Mancha;2024M09;0,174978
Murcia, Región de;Castilla - La Mancha;2024M08;0,277652
Murcia, Región de;Castilla - La Mancha;2024M07;0,217151
Murcia, Región de;Castilla - La Mancha;2024M06;0,132222
Murcia, Región de;Castilla - La Mancha;2024M05;0,096895
Murcia, Región de;Castilla - La Mancha;2024M04;0,095457
Murcia, Región de;Castilla - La Mancha;2024M03;0,108331
Murcia, Región de;Castilla - La Mancha;2024M02;0,07069
Murcia, Región de;Castilla - La Mancha;2024M01;0,079217
Murcia, Región de;Castilla y León;2024M12;0,036331
Murcia, Región de;Castilla y León;2024M11;0,039073
Murcia, Región de;Castilla y León;2024M10;0,046218
Murcia, Región de;Castilla y León;2024M09;0,067641
Murcia, Región de;Castilla y León;2024M08;0,094935
Murcia, Región de;Castilla y León;2024M07;0,083499
Murcia, Región de;Castilla y León;2024M06;0,045747
Murcia, Región de;Castilla y León;2024M05;0,03771
Murcia, Región de;Castilla y León;2024M04;0,034588
Murcia, Región de;Castilla y León;2024M03;0,036041
Murcia, Región de;Castilla y León;2024M02;0,022773
Murcia, Región de;Castilla y León;2024M01;0,02947
Murcia, Región de;Cataluña;2024M12;0,091352
Murcia, Región de;Cataluña;2024M11;0,101691
Murcia, Región de;Cataluña;2024M10;0,11231
Murcia, Región de;Cataluña;2024M09;0,160416
Murcia, Región de;Cataluña;2024M08;0,285827
Murcia, Región de;Cataluña;2024M07;0,148077
Murcia, Región de;Cataluña;2024M06;0,098811
Murcia, Región de;Cataluña;2024M05;0,107796
Murcia, Región de;Cataluña;2024M04;0,100528
Murcia, Región de;Cataluña;2024M03;0,107591
Murcia, Región de;Cataluña;2024M02;0,065573
Murcia, Región de;Cataluña;2024M01;0,097308
Murcia, Región de;Comunitat Valenciana;2024M12;0,357876
Murcia, Región de;Comunitat Valenciana;2024M11;0,402894
Murcia, Región de;Comunitat Valenciana;2024M10;0,477537
Murcia, Región de;Comunitat Valenciana;2024M09;0,510153
Murcia, Región de;Comunitat Valenciana;2024M08;0,544499
Murcia, Región de;Comunitat Valenciana;2024M07;0,491998
Murcia, Región de;Comunitat Valenciana;2024M06;0,398835
Murcia, Región de;Comunitat Valenciana;2024M05;0,358464
Murcia, Región de;Comunitat Valenciana;2024M04;0,341233
Murcia, Región de;Comunitat Valenciana;2024M03;0,376252
Murcia, Región de;Comunitat Valenciana;2024M02;0,277022
Murcia, Región de;Comunitat Valenciana;2024M01;0,331967
Murcia, Región de;Extremadura;2024M12;0,012208
Murcia, Región de;Extremadura;2024M11;0,012793
Murcia, Región de;Extremadura;2024M10;0,015377
Murcia, Región de;Extremadura;2024M09;0,022465
Murcia, Región de;Extremadura;2024M08;0,029721
Murcia, Región de;Extremadura;2024M07;0,021746
Murcia, Región de;Extremadura;2024M06;0,013715
Murcia, Región de;Extremadura;2024M05;0,011934
Murcia, Región de;Extremadura;2024M04;0,010584
Murcia, Región de;Extremadura;2024M03;0,012511
Murcia, Región de;Extremadura;2024M02;0,008446
Murcia, Región de;Extremadura;2024M01;0,0105
Murcia, Región de;Galicia;2024M12;0,033457
Murcia, Región de;Galicia;2024M11;0,038527
Murcia, Región de;Galicia;2024M10;0,043829
Murcia, Región de;Galicia;2024M09;0,045366
Murcia, Región de;Galicia;2024M08;0
Murcia, Región de;Galicia;2024M07;0
Murcia, Región de;Galicia;2024M06;0,046006
Murcia, Región de;Galicia;2024M05;0,043113
Murcia, Región de;Galicia;2024M04;0,030406
Murcia, Región de;Galicia;2024M03;0,040097
Murcia, Región de;Galicia;2024M02;0,026929
Murcia, Región de;Galicia;2024M01;0,034411
Murcia, Región de;Madrid, Comunidad de;2024M12;0,246464
Murcia, Región de;Madrid, Comunidad de;2024M11;0,20582
Murcia, Región de;Madrid, Comunidad de;2024M10;0,225806
Murcia, Región de;Madrid, Comunidad de;2024M09;0,522137
Murcia, Región de;Madrid, Comunidad de;2024M08;1,275966
Murcia, Región de;Madrid, Comunidad de;2024M07;0,721431
Murcia, Región de;Madrid, Comunidad de;2024M06;0,282106
Murcia, Región de;Madrid, Comunidad de;2024M05;0,308222
Murcia, Región de;Madrid, Comunidad de;2024M04;0,256103
Murcia, Región de;Madrid, Comunidad de;2024M03;0,318895
Murcia, Región de;Madrid, Comunidad de;2024M02;0,140326
Murcia, Región de;Madrid, Comunidad de;2024M01;0,206605
Murcia, Región de;Murcia, Región de;2024M12;0
Murcia, Región de;Murcia, Región de;2024M11;0
Murcia, Región de;Murcia, Región de;2024M10;0
Murcia, Región de;Murcia, Región de;2024M09;0
Murcia, Región de;Murcia, Región de;2024M08;0
Murcia, Región de;Murcia, Región de;2024M07;0
Murcia, Región de;Murcia, Región de;2024M06;0
Murcia, Región de;Murcia, Región de;2024M05;0
Murcia, Región de;Murcia, Región de;2024M04;0
Murcia, Región de;Murcia, Región de;2024M03;0
Murcia, Región de;Murcia, Región de;2024M02;0
Murcia, Región de;Murcia, Región de;2024M01;0
Murcia, Región de;Navarra, Comunidad Foral de;2024M12;0,007134
Murcia, Región de;Navarra, Comunidad Foral de;2024M11;0,008682
Murcia, Región de;Navarra, Comunidad Foral de;2024M10;0,011559
Murcia, Región de;Navarra, Comunidad Foral de;2024M09;0,010512
Murcia, Región de;Navarra, Comunidad Foral de;2024M08;0,020218
Murcia, Región de;Navarra, Comunidad Foral de;2024M07;0,016581
Murcia, Región de;Navarra, Comunidad Foral de;2024M06;0,010105
Murcia, Región de;Navarra, Comunidad Foral de;2024M05;0,007728
Murcia, Región de;Navarra, Comunidad Foral de;2024M04;0,007243
Murcia, Región de;Navarra, Comunidad Foral de;2024M03;0,010474
Murcia, Región de;Navarra, Comunidad Foral de;2024M02;0,005661
Murcia, Región de;Navarra, Comunidad Foral de;2024M01;0,008138
Murcia, Región de;País Vasco;2024M12;0,024737
Murcia, Región de;País Vasco;2024M11;0,03764
Murcia, Región de;País Vasco;2024M10;0,03488
Murcia, Región de;País Vasco;2024M09;0,049698
Murcia, Región de;País Vasco;2024M08;0,080205
Murcia, Región de;País Vasco;2024M07;0,050814
Murcia, Región de;País Vasco;2024M06;0,037283
Murcia, Región de;País Vasco;2024M05;0,032104
Murcia, Región de;País Vasco;2024M04;0,028324
Murcia, Región de;País Vasco;2024M03;0,027635
Murcia, Región de;País Vasco;2024M02;0,015409
Murcia, Región de;País Vasco;2024M01;0,026347
Murcia, Región de;Rioja, La;2024M12;0,003401
Murcia, Región de;Rioja, La;2024M11;0,00402
Murcia, Región de;Rioja, La;2024M10;0,005152
Murcia, Región de;Rioja, La;2024M09;0,006422
Murcia, Región de;Rioja, La;2024M08;0,010183
Murcia, Región de;Rioja, La;2024M07;0,005795
Murcia, Región de;Rioja, La;2024M06;0,00462
Murcia, Región de;Rioja, La;2024M05;0,003268
Murcia, Región de;Rioja, La;2024M04;0,004572
Murcia, Región de;Rioja, La;2024M03;0,004587
Murcia, Región de;Rioja, La;2024M02;0,003109
Murcia, Región de;Rioja, La;2024M01;0,002805
Navarra, Comunidad Foral de;Andalucía;2024M12;0,06084
Navarra, Comunidad Foral de;Andalucía;2024M11;0,075063
Navarra, Comunidad Foral de;Andalucía;2024M10;0,071262
Navarra, Comunidad Foral de;Andalucía;2024M09;0,075392
Navarra, Comunidad Foral de;Andalucía;2024M08;0,117521
Navarra, Comunidad Foral de;Andalucía;2024M07;0,119256
Navarra, Comunidad Foral de;Andalucía;2024M06;0,072634
Navarra, Comunidad Foral de;Andalucía;2024M05;0,052815
Navarra, Comunidad Foral de;Andalucía;2024M04;0,038247
Navarra, Comunidad Foral de;Andalucía;2024M03;0,080979
Navarra, Comunidad Foral de;Andalucía;2024M02;0,048342
Navarra, Comunidad Foral de;Andalucía;2024M01;0,056569
Navarra, Comunidad Foral de;Aragón;2024M12;0,083678
Navarra, Comunidad Foral de;Aragón;2024M11;0,08522
Navarra, Comunidad Foral de;Aragón;2024M10;0,091199
Navarra, Comunidad Foral de;Aragón;2024M09;0,098474
Navarra, Comunidad Foral de;Aragón;2024M08;0,119585
Navarra, Comunidad Foral de;Aragón;2024M07;0,113286
Navarra, Comunidad Foral de;Aragón;2024M06;0,075308
Navarra, Comunidad Foral de;Aragón;2024M05;0,070502
Navarra, Comunidad Foral de;Aragón;2024M04;0,068295
Navarra, Comunidad Foral de;Aragón;2024M03;0,078937
Navarra, Comunidad Foral de;Aragón;2024M02;0,059443
Navarra, Comunidad Foral de;Aragón;2024M01;0,075866
Navarra, Comunidad Foral de;Asturias, Principado de;2024M12;0,009329
Navarra, Comunidad Foral de;Asturias, Principado de;2024M11;0,009615
Navarra, Comunidad Foral de;Asturias, Principado de;2024M10;0,010689
Navarra, Comunidad Foral de;Asturias, Principado de;2024M09;0,011828
Navarra, Comunidad Foral de;Asturias, Principado de;2024M08;0,00891
Navarra, Comunidad Foral de;Asturias, Principado de;2024M07;0,01109
Navarra, Comunidad Foral de;Asturias, Principado de;2024M06;0,008567
Navarra, Comunidad Foral de;Asturias, Principado de;2024M05;0,008407
Navarra, Comunidad Foral de;Asturias, Principado de;2024M04;0,005848
Navarra, Comunidad Foral de;Asturias, Principado de;2024M03;0,006037
Navarra, Comunidad Foral de;Asturias, Principado de;2024M02;0,008015
Navarra, Comunidad Foral de;Asturias, Principado de;2024M01;0,007393
Navarra, Comunidad Foral de;Balears, Illes;2024M12;0,012644
Navarra, Comunidad Foral de;Balears, Illes;2024M11;0,011882
Navarra, Comunidad Foral de;Balears, Illes;2024M10;0,010168
Navarra, Comunidad Foral de;Balears, Illes;2024M09;0,009221
Navarra, Comunidad Foral de;Balears, Illes;2024M08;0,014375
Navarra, Comunidad Foral de;Balears, Illes;2024M07;0,014906
Navarra, Comunidad Foral de;Balears, Illes;2024M06;0,009332
Navarra, Comunidad Foral de;Balears, Illes;2024M05;0,006935
Navarra, Comunidad Foral de;Balears, Illes;2024M04;0,008133
Navarra, Comunidad Foral de;Balears, Illes;2024M03;0
Navarra, Comunidad Foral de;Balears, Illes;2024M02;0,005481
Navarra, Comunidad Foral de;Balears, Illes;2024M01;0,009281
Navarra, Comunidad Foral de;Canarias;2024M12;0,022864
Navarra, Comunidad Foral de;Canarias;2024M11;0,01614
Navarra, Comunidad Foral de;Canarias;2024M10;0,017004
Navarra, Comunidad Foral de;Canarias;2024M09;0,014513
Navarra, Comunidad Foral de;Canarias;2024M08;0,020262
Navarra, Comunidad Foral de;Canarias;2024M07;0,018567
Navarra, Comunidad Foral de;Canarias;2024M06;0,015432
Navarra, Comunidad Foral de;Canarias;2024M05;0,012832
Navarra, Comunidad Foral de;Canarias;2024M04;0,00914
Navarra, Comunidad Foral de;Canarias;2024M03;0,01626
Navarra, Comunidad Foral de;Canarias;2024M02;0,007774
Navarra, Comunidad Foral de;Canarias;2024M01;0,012479
Navarra, Comunidad Foral de;Cantabria;2024M12;0,012176
Navarra, Comunidad Foral de;Cantabria;2024M11;0,015529
Navarra, Comunidad Foral de;Cantabria;2024M10;0,016153
Navarra, Comunidad Foral de;Cantabria;2024M09;0,016466
Navarra, Comunidad Foral de;Cantabria;2024M08;0,015787
Navarra, Comunidad Foral de;Cantabria;2024M07;0,020448
Navarra, Comunidad Foral de;Cantabria;2024M06;0,015281
Navarra, Comunidad Foral de;Cantabria;2024M05;0,013242
Navarra, Comunidad Foral de;Cantabria;2024M04;0,007945
Navarra, Comunidad Foral de;Cantabria;2024M03;0,014351
Navarra, Comunidad Foral de;Cantabria;2024M02;0,009128
Navarra, Comunidad Foral de;Cantabria;2024M01;0,011617
Navarra, Comunidad Foral de;Castilla - La Mancha;2024M12;0,01927
Navarra, Comunidad Foral de;Castilla - La Mancha;2024M11;0,026822
Navarra, Comunidad Foral de;Castilla - La Mancha;2024M10;0,025216
Navarra, Comunidad Foral de;Castilla - La Mancha;2024M09;0,024874
Navarra, Comunidad Foral de;Castilla - La Mancha;2024M08;0,032852
Navarra, Comunidad Foral de;Castilla - La Mancha;2024M07;0,040298
Navarra, Comunidad Foral de;Castilla - La Mancha;2024M06;0,01896
Navarra, Comunidad Foral de;Castilla - La Mancha;2024M05;0,015747
Navarra, Comunidad Foral de;Castilla - La Mancha;2024M04;0,011423
Navarra, Comunidad Foral de;Castilla - La Mancha;2024M03;0,024331
Navarra, Comunidad Foral de;Castilla - La Mancha;2024M02;0,014201
Navarra, Comunidad Foral de;Castilla - La Mancha;2024M01;0,015189
Navarra, Comunidad Foral de;Castilla y León;2024M12;0,048977
Navarra, Comunidad Foral de;Castilla y León;2024M11;0,05877
Navarra, Comunidad Foral de;Castilla y León;2024M10;0,066549
Navarra, Comunidad Foral de;Castilla y León;2024M09;0,06035
Navarra, Comunidad Foral de;Castilla y León;2024M08;0,059772
Navarra, Comunidad Foral de;Castilla y León;2024M07;0,076203
Navarra, Comunidad Foral de;Castilla y León;2024M06;0,052308
Navarra, Comunidad Foral de;Castilla y León;2024M05;0,044435
Navarra, Comunidad Foral de;Castilla y León;2024M04;0,042754
Navarra, Comunidad Foral de;Castilla y León;2024M03;0,057454
Navarra, Comunidad Foral de;Castilla y León;2024M02;0,041574
Navarra, Comunidad Foral de;Castilla y León;2024M01;0,049204
Navarra, Comunidad Foral de;Cataluña;2024M12;0,085271
Navarra, Comunidad Foral de;Cataluña;2024M11;0,110764
Navarra, Comunidad Foral de;Cataluña;2024M10;0,100803
Navarra, Comunidad Foral de;Cataluña;2024M09;0,128985
Navarra, Comunidad Foral de;Cataluña;2024M08;0,211166
Navarra, Comunidad Foral de;Cataluña;2024M07;0,156597
Navarra, Comunidad Foral de;Cataluña;2024M06;0,096236
Navarra, Comunidad Foral de;Cataluña;2024M05;0,082895
Navarra, Comunidad Foral de;Cataluña;2024M04;0,071382
Navarra, Comunidad Foral de;Cataluña;2024M03;0,101159
Navarra, Comunidad Foral de;Cataluña;2024M02;0,059068
Navarra, Comunidad Foral de;Cataluña;2024M01;0,086284
Navarra, Comunidad Foral de;Comunitat Valenciana;2024M12;0,046208
Navarra, Comunidad Foral de;Comunitat Valenciana;2024M11;0,073543
Navarra, Comunidad Foral de;Comunitat Valenciana;2024M10;0,077828
Navarra, Comunidad Foral de;Comunitat Valenciana;2024M09;0,078728
Navarra, Comunidad Foral de;Comunitat Valenciana;2024M08;0,135503
Navarra, Comunidad Foral de;Comunitat Valenciana;2024M07;0,109321
Navarra, Comunidad Foral de;Comunitat Valenciana;2024M06;0,062521
Navarra, Comunidad Foral de;Comunitat Valenciana;2024M05;0,045129
Navarra, Comunidad Foral de;Comunitat Valenciana;2024M04;0,037743
Navarra, Comunidad Foral de;Comunitat Valenciana;2024M03;0,073283
Navarra, Comunidad Foral de;Comunitat Valenciana;2024M02;0,041605
Navarra, Comunidad Foral de;Comunitat Valenciana;2024M01;0,050641
Navarra, Comunidad Foral de;Extremadura;2024M12;0,009899
Navarra, Comunidad Foral de;Extremadura;2024M11;0,014389
Navarra, Comunidad Foral de;Extremadura;2024M10;0,009863
Navarra, Comunidad Foral de;Extremadura;2024M09;0,011048
Navarra, Comunidad Foral de;Extremadura;2024M08;0,014869
Navarra, Comunidad Foral de;Extremadura;2024M07;0,017634
Navarra, Comunidad Foral de;Extremadura;2024M06;0,009707
Navarra, Comunidad Foral de;Extremadura;2024M05;0,007228
Navarra, Comunidad Foral de;Extremadura;2024M04;0,006031
Navarra, Comunidad Foral de;Extremadura;2024M03;0
Navarra, Comunidad Foral de;Extremadura;2024M02;0,007654
Navarra, Comunidad Foral de;Extremadura;2024M01;0,007321
Navarra, Comunidad Foral de;Galicia;2024M12;0,031199
Navarra, Comunidad Foral de;Galicia;2024M11;0,039589
Navarra, Comunidad Foral de;Galicia;2024M10;0,040288
Navarra, Comunidad Foral de;Galicia;2024M09;0,037382
Navarra, Comunidad Foral de;Galicia;2024M08;0,043165
Navarra, Comunidad Foral de;Galicia;2024M07;0,047516
Navarra, Comunidad Foral de;Galicia;2024M06;0,043285
Navarra, Comunidad Foral de;Galicia;2024M05;0,027799
Navarra, Comunidad Foral de;Galicia;2024M04;0,018671
Navarra, Comunidad Foral de;Galicia;2024M03;0,03374
Navarra, Comunidad Foral de;Galicia;2024M02;0,022143
Navarra, Comunidad Foral de;Galicia;2024M01;0,024465
Navarra, Comunidad Foral de;Madrid, Comunidad de;2024M12;0,117196
Navarra, Comunidad Foral de;Madrid, Comunidad de;2024M11;0,131516
Navarra, Comunidad Foral de;Madrid, Comunidad de;2024M10;0,119157
Navarra, Comunidad Foral de;Madrid, Comunidad de;2024M09;0,139129
Navarra, Comunidad Foral de;Madrid, Comunidad de;2024M08;0,199463
Navarra, Comunidad Foral de;Madrid, Comunidad de;2024M07;0,207258
Navarra, Comunidad Foral de;Madrid, Comunidad de;2024M06;0,100505
Navarra, Comunidad Foral de;Madrid, Comunidad de;2024M05;0,110084
Navarra, Comunidad Foral de;Madrid, Comunidad de;2024M04;0,092963
Navarra, Comunidad Foral de;Madrid, Comunidad de;2024M03;0,118471
Navarra, Comunidad Foral de;Madrid, Comunidad de;2024M02;0,072825
Navarra, Comunidad Foral de;Madrid, Comunidad de;2024M01;0,123205
Navarra, Comunidad Foral de;Murcia, Región de;2024M12;0,010033
Navarra, Comunidad Foral de;Murcia, Región de;2024M11;0,02539
Navarra, Comunidad Foral de;Murcia, Región de;2024M10;0,022616
Navarra, Comunidad Foral de;Murcia, Región de;2024M09;0,021207
Navarra, Comunidad Foral de;Murcia, Región de;2024M08;0,034656
Navarra, Comunidad Foral de;Murcia, Región de;2024M07;0,030123
Navarra, Comunidad Foral de;Murcia, Región de;2024M06;0,019304
Navarra, Comunidad Foral de;Murcia, Región de;2024M05;0,014677
Navarra, Comunidad Foral de;Murcia, Región de;2024M04;0,008905
Navarra, Comunidad Foral de;Murcia, Región de;2024M03;0,021095
Navarra, Comunidad Foral de;Murcia, Región de;2024M02;0,010994
Navarra, Comunidad Foral de;Murcia, Región de;2024M01;0,009831
Navarra, Comunidad Foral de;Navarra, Comunidad Foral de;2024M12;0
Navarra, Comunidad Foral de;Navarra, Comunidad Foral de;2024M11;0
Navarra, Comunidad Foral de;Navarra, Comunidad Foral de;2024M10;0
Navarra, Comunidad Foral de;Navarra, Comunidad Foral de;2024M09;0
Navarra, Comunidad Foral de;Navarra, Comunidad Foral de;2024M08;0
Navarra, Comunidad Foral de;Navarra, Comunidad Foral de;2024M07;0
Navarra, Comunidad Foral de;Navarra, Comunidad Foral de;2024M06;0
Navarra, Comunidad Foral de;Navarra, Comunidad Foral de;2024M05;0
Navarra, Comunidad Foral de;Navarra, Comunidad Foral de;2024M04;0
Navarra, Comunidad Foral de;Navarra, Comunidad Foral de;2024M03;0
Navarra, Comunidad Foral de;Navarra, Comunidad Foral de;2024M02;0
Navarra, Comunidad Foral de;Navarra, Comunidad Foral de;2024M01;0
Navarra, Comunidad Foral de;País Vasco;2024M12;0,216557
Navarra, Comunidad Foral de;País Vasco;2024M11;0,235866
Navarra, Comunidad Foral de;País Vasco;2024M10;0,239758
Navarra, Comunidad Foral de;País Vasco;2024M09;0,268565
Navarra, Comunidad Foral de;País Vasco;2024M08;0,389049
Navarra, Comunidad Foral de;País Vasco;2024M07;0,362653
Navarra, Comunidad Foral de;País Vasco;2024M06;0,225194
Navarra, Comunidad Foral de;País Vasco;2024M05;0,197339
Navarra, Comunidad Foral de;País Vasco;2024M04;0,197567
Navarra, Comunidad Foral de;País Vasco;2024M03;0,210281
Navarra, Comunidad Foral de;País Vasco;2024M02;0,149182
Navarra, Comunidad Foral de;País Vasco;2024M01;0,168311
Navarra, Comunidad Foral de;Rioja, La;2024M12;0,070634
Navarra, Comunidad Foral de;Rioja, La;2024M11;0,081296
Navarra, Comunidad Foral de;Rioja, La;2024M10;0,08978
Navarra, Comunidad Foral de;Rioja, La;2024M09;0,086227
Navarra, Comunidad Foral de;Rioja, La;2024M08;0,089293
Navarra, Comunidad Foral de;Rioja, La;2024M07;0,09379
Navarra, Comunidad Foral de;Rioja, La;2024M06;0,067515
Navarra, Comunidad Foral de;Rioja, La;2024M05;0,070477
Navarra, Comunidad Foral de;Rioja, La;2024M04;0,060276
Navarra, Comunidad Foral de;Rioja, La;2024M03;0,063786
Navarra, Comunidad Foral de;Rioja, La;2024M02;0,059132
Navarra, Comunidad Foral de;Rioja, La;2024M01;0,069503
País Vasco;Andalucía;2024M12;0,155517
País Vasco;Andalucía;2024M11;0,200495
País Vasco;Andalucía;2024M10;0,212179
País Vasco;Andalucía;2024M09;0,22181
País Vasco;Andalucía;2024M08;0,352317
País Vasco;Andalucía;2024M07;0,302268
País Vasco;Andalucía;2024M06;0,192052
País Vasco;Andalucía;2024M05;0,155069
